t,value
1572284804,48
1572284807,46
1572284810,46
1572284813,46
1572284816,46
1572284819,47
1572284822,47
1572284825,47
1572284828,46
1572284831,46
1572284834,46
1572284837,47
1572284840,48
1572284843,48
1572284846,48
1572284849,47
1572284852,48
1572284855,48
1572284858,48
1572284861,48
1572284864,48
1572284867,48
1572284870,48
1572284873,48
1572284876,48
1572284879,48
1572284882,48
1572284885,48
1572284888,48
1572284891,48
1572284894,48
1572284897,48
1572284900,48
1572284903,48
1572284906,49
1572284909,49
1572284912,47
1572284915,47
1572284918,48
1572284921,48
1572284924,48
1572284927,48
1572284930,48
1572284933,47
1572284936,46
1572284939,48
1572284942,48
1572284945,48
1572284948,48
1572284951,48
1572284954,48
1572284957,48
1572284960,48
1572284963,48
1572284966,48
1572284969,47
1572284972,46
1572284975,46
1572284978,47
1572284981,48
1572284984,48
1572284987,48
1572284990,48
1572284993,48
1572284996,47
1572284999,48
1572285002,48
1572285005,48
1572285008,48
1572285011,48
1572285014,48
1572285017,47
1572285020,48
1572285023,48
1572285026,47
1572285029,46
1572285032,46
1572285035,46
1572285038,47
1572285041,48
1572285044,48
1572285047,47
1572285050,47
1572285053,51
1572285056,50
1572285059,51
1572285062,50
1572285065,49
1572285068,49
1572285071,49
1572285074,49
1572285077,49
1572285080,47
1572285083,47
1572285086,51
1572285089,50
1572285092,48
1572285095,48
1572285098,47
1572285101,47
1572285104,47
1572285107,47
1572285110,47
1572285113,47
1572285116,46
1572285119,46
1572285122,46
1572285125,47
1572285128,52
1572285131,51
1572285134,49
1572285137,49
1572285140,48
1572285143,48
1572285146,49
1572285149,49
1572285152,48
1572285155,49
1572285158,49
1572285161,49
1572285164,48
1572285167,49
1572285170,49
1572285173,48
1572285176,47
1572285179,47
1572285182,47
1572285185,48
1572285188,50
1572285191,50
1572285194,50
1572285197,50
1572285200,50
1572285203,50
1572285206,50
1572285209,50
1572285212,50
1572285215,50
1572285218,50
1572285221,50
1572285224,50
1572285227,50
1572285230,50
1572285233,50
1572285236,50
1572285239,50
1572285242,50
1572285245,50
1572285248,50
1572285251,50
1572285254,49
1572285257,49
1572285260,49
1572285263,49
1572285266,49
1572285269,49
1572285272,49
1572285275,49
1572285278,49
1572285281,49
1572285284,49
1572285287,49
1572285290,49
1572285293,49
1572285296,48
1572285299,48
1572285302,51
1572285305,50
1572285308,52
1572285311,51
1572285314,49
1572285317,49
1572285320,50
1572285323,50
1572285326,48
1572285329,49
1572285332,49
1572285335,49
1572285338,49
1572285341,48
