t,value
1572281546,15982424
1572281549,15982424
1572281552,15982424
1572281555,15982424
1572281558,15982424
1572281561,15982424
1572281564,15982424
1572281567,15982424
1572281570,15982424
1572281573,15982424
1572281576,15982424
1572281579,15982424
1572281582,15982424
1572281585,15982424
1572281588,15982424
1572281591,15982424
1572281594,15982424
1572281597,15982424
1572281600,15982424
1572281603,15982424
1572281606,15982424
1572281609,15982424
1572281612,15982424
1572281615,15982424
1572281618,15982424
1572281621,15982424
1572281624,15982424
1572281627,15982424
1572281630,15982424
1572281633,15982424
1572281636,15982424
1572281639,15982424
1572281642,15982424
1572281645,15982424
1572281648,15982424
1572281651,15982424
1572281654,15982424
1572281657,15982424
1572281660,15982424
1572281663,15982424
1572281666,15982424
1572281669,15982424
1572281672,15982424
1572281675,15982424
1572281678,15982424
1572281681,15982424
1572281684,15982424
1572281687,15982424
1572281690,15982424
1572281693,15982424
1572281696,15982424
1572281699,15982424
1572281702,15982424
1572281705,15982424
1572281708,15982424
1572281711,15982424
1572281714,15982424
1572281717,15982424
1572281720,15982424
1572281723,15982424
1572281726,15982424
1572281729,15982424
1572281732,15982424
1572281735,15982424
1572281738,15982424
1572281741,15982424
1572281744,15982424
1572281747,15982424
1572281750,15982424
1572281753,15982424
1572281756,15982424
1572281759,15982424
1572281762,15982424
1572281765,15982424
1572281768,15982424
1572281771,15982424
1572281774,15982424
1572281777,15982424
1572281780,15982424
1572281783,15982424
1572281786,15982952
1572281789,15982952
1572281792,15982952
1572281795,15982952
1572281798,15982952
1572281801,15982952
1572281804,15982952
1572281807,15982952
1572281810,15982952
1572281813,15982952
1572281816,15982952
1572281819,15982952
1572281822,15982952
1572281825,15982952
1572281828,15982952
1572281831,15982952
1572281834,15982952
1572281837,15982952
1572281840,15982952
1572281843,15982952
1572281846,15982952
1572281849,15982952
1572281852,15982952
1572281855,15982952
1572281858,15982952
1572281861,15982952
1572281864,15985344
1572281867,15986624
1572281870,15986624
1572281873,15986624
1572281876,15986624
1572281879,15986624
1572281882,15986624
1572281885,15986624
1572281888,15986624
1572281891,15986624
1572281894,16122056
1572281897,16123208
1572281900,16123208
1572281903,16123208
1572281906,16123208
1572281909,16123208
1572281912,16123208
1572281915,16123208
1572281918,16123208
1572281921,16124864
1572281924,16124864
1572281927,16124864
1572281930,16126416
1572281933,16126416
1572281936,16128072
1572281939,16135992
1572281942,16135992
1572281945,16135992
1572281948,16135992
1572281951,16135992
1572281954,16135992
1572281957,16135992
1572281960,16135992
1572281963,16135992
1572281966,16135992
1572281969,16135992
1572281972,16135992
1572281975,16135992
1572281978,16135992
1572281981,16169232
1572281984,16169232
1572281987,16169232
1572281990,16169232
1572281993,16169232
1572281996,16169232
1572281999,16169792
1572282002,16169792
1572282005,16169792
1572282008,16170320
1572282011,16170320
1572282014,16170320
1572282017,16170320
1572282020,16170320
1572282023,16170320
1572282026,16177528
1572282029,16177528
1572282032,16177528
1572282035,16178008
1572282038,16178008
1572282041,16178008
1572282044,16178008
1572282047,16178008
1572282050,16178008
1572282053,16178008
1572282056,16178008
1572282059,16178008
1572282062,16178008
1572282065,16178008
1572282068,16178008
1572282071,16178008
1572282074,16178008
1572282077,16178008
1572282080,16178008
1572282083,16178008
1572282086,16178008
1572282089,16178008
1572282092,16178008
1572282095,16178008
1572282098,16178008
1572282101,16178008
1572282104,16178008
1572282107,16178008
1572282110,16178008
1572282113,16178008
1572282116,16178008
1572282119,16178008
1572282122,16178008
1572282125,16178008
1572282128,16178008
1572282131,16178008
1572282134,16317296
1572282137,16317296
1572282140,16317296
1572282143,16317296
1572282146,16317296
1572282149,16317296
1572282152,16317296
1572282155,16317296
1572282158,16317296
1572282161,16317296
1572282164,16317296
1572282167,16317296
1572282170,16489600
1572282173,16489600
1572282176,16489600
1572282179,16489600
1572282182,16489600
1572282185,16489600
1572282188,16509432
1572282191,16523848
1572282194,16523848
1572282197,16523848
1572282200,16523848
1572282203,16523848
1572282206,16523848
1572282209,16523848
1572282212,16523848
1572282215,16523848
1572282218,16523848
1572282221,16523848
1572282224,16523848
1572282227,16523848
1572282230,16523848
1572282233,16523848
1572282236,16523848
1572282239,16523848
1572282242,16523848
1572282245,16523848
1572282248,16523848
1572282251,16523848
1572282254,16523848
1572282257,16523848
1572282260,16548320
1572282263,16548832
1572282266,16548832
1572282269,16548832
1572282272,16548832
1572282275,16549384
1572282278,16549384
1572282281,16549384
1572282284,16549384
1572282287,16549384
1572282290,16549384
1572282293,16549384
1572282296,16549384
1572282299,16549384
1572282302,16549384
1572282305,16549384
1572282308,16549384
1572282311,16549384
1572282314,16549384
1572282317,16549384
1572282320,16549936
1572282323,16550400
1572282326,16550400
1572282329,16550400
1572282332,16550400
1572282335,16550864
1572282338,16550864
1572282341,16550864
1572282344,16550864
1572282347,16550864
1572282350,16550864
1572282353,16550864
1572282356,16550864
1572282359,16550864
1572282362,16550864
1572282365,16550864
1572282368,16550864
1572282371,16550864
1572282374,16550864
1572282377,16550864
1572282380,16550864
1572282383,16550864
1572282386,16550864
1572282389,16550864
1572282392,16550864
1572282395,16550864
1572282398,16550864
1572282401,16550864
1572282404,16550864
1572282407,16550864
1572282410,16550864
1572282413,16550864
1572282416,16550864
1572282419,16550864
1572282422,16550864
1572282425,16550864
1572282428,16550864
1572282431,16550864
1572282434,16550864
1572282437,16550864
1572282440,16550864
1572282443,16550864
1572282446,16550864
1572282449,16550864
1572282452,16550864
1572282455,16550864
1572282458,16550864
1572282461,16550864
1572282464,16550864
1572282467,16550864
1572282470,16550864
1572282473,16550864
1572282476,16550864
1572282479,16550864
1572282482,16550864
1572282485,16550864
1572282488,16550864
1572282491,16550864
1572282494,16550864
1572282497,16550864
1572282500,16550864
1572282503,16550864
1572282506,16550864
1572282509,16550864
1572282512,16550864
1572282515,16550864
1572282518,16550864
1572282521,16550864
1572282524,16550864
1572282527,16550864
1572282530,16550864
1572282533,16550864
1572282536,16552272
1572282539,16581504
1572282542,16581504
1572282545,16581504
1572282548,16581504
1572282551,16581504
1572282554,16581504
1572282557,16581504
1572282560,16601752
1572282563,16604512
1572282566,16623488
1572282569,16623488
1572282572,16625808
1572282575,16625808
1572282578,16625808
1572282581,16626360
1572282584,16626360
1572282587,16626360
1572282590,16626360
1572282593,16630120
1572282596,16742248
1572282599,16742248
1572282602,16742248
1572282605,16742248
1572282608,16761080
1572282611,16761080
1572282614,16761080
1572282617,16761080
1572282620,16761080
1572282623,16761080
1572282626,16761608
1572282629,16761608
1572282632,16761608
1572282635,16761608
1572282638,16761608
1572282641,16761608
1572282644,16784256
1572282647,16784256
1572282650,16785200
1572282653,16785200
1572282656,16785200
1572282659,16785200
1572282662,16785200
1572282665,16785200
1572282668,16785200
1572282671,16788152
1572282674,16788152
1572282677,16788152
1572282680,16788152
1572282683,16788152
1572282686,16788152
1572282689,16788152
1572282692,16788152
1572282695,16788616
1572282698,16788616
1572282701,16788616
1572282704,16788616
1572282707,16788616
1572282710,16789560
1572282713,16789560
1572282716,16789560
1572282719,16789560
1572282722,16789560
1572282725,16789560
1572282728,16789560
1572282731,16789560
1572282734,16789560
1572282737,16789560
1572282740,16789560
1572282743,16796008
1572282746,16796008
1572282749,16796008
1572282752,16796008
1572282755,16800152
1572282758,16800152
1572282761,16800152
1572282764,16800152
1572282767,16800152
1572282770,16800152
1572282773,16800152
1572282776,16800152
1572282779,16800152
1572282782,16800152
1572282785,16800152
1572282788,16800152
1572282791,16800152
1572282794,16800152
1572282797,16800152
1572282800,16800152
1572282803,16800152
1572282806,16800152
1572282809,16800152
1572282812,16800152
1572282815,16800152
1572282818,16800152
1572282821,16800152
1572282824,16800152
1572282827,16800152
1572282830,16800152
1572282833,16800152
1572282836,16800152
1572282839,16800152
1572282842,16800152
1572282845,16800152
1572282848,16800152
1572282851,16800152
1572282854,16800152
1572282857,16800152
1572282860,16800152
1572282863,16800152
1572282866,16800152
1572282869,16800152
1572282872,16800152
1572282875,16800152
1572282878,16800152
1572282881,16800152
1572282884,16800152
1572282887,16800152
1572282890,16800152
1572282893,16800152
1572282896,16800152
1572282899,16800152
1572282902,16800152
1572282905,16800152
1572282908,16800152
1572282911,16800152
1572282914,16800152
1572282917,16800152
1572282920,16800152
1572282923,16800152
1572282926,16800152
1572282929,16800152
1572282932,16800152
1572282935,16800152
1572282938,16800152
1572282941,16800152
1572282944,16800152
1572282947,16800152
1572282950,16800152
1572282953,16800152
1572282956,16800152
1572282959,16800152
1572282962,16800152
