t,value
1572281849,8
1572281852,8
1572281855,8
1572281858,8
1572281861,8
1572281864,8
1572281867,8
1572281870,8
1572281873,8
1572281876,8
1572281879,8
1572281882,8
1572281885,8
1572281888,8
1572281891,8
1572281894,8
1572281897,8
1572281900,8
1572281903,8
1572281906,8
1572281909,8
1572281912,8
1572281915,8
1572281918,8
1572281921,8
1572281924,8
1572281927,8
1572281930,8
1572281933,8
1572281936,8
1572281939,8
1572281942,8
1572281945,8
1572281948,8
1572281951,8
1572281954,8
1572281957,8
1572281960,8
1572281963,8
1572281966,8
1572281969,8
1572281972,8
1572281975,8
1572281978,8
1572281981,8
1572281984,8
1572281987,8
1572281990,8
1572281993,8
1572281996,8
1572281999,8
1572282002,8
1572282005,8
1572282008,8
1572282011,8
1572282014,8
1572282017,8
1572282020,8
1572282023,8
1572282026,8
1572282029,8
1572282032,8
1572282035,8
1572282038,8
1572282041,8
1572282044,8
1572282047,8
1572282050,8
1572282053,8
1572282056,8
1572282059,8
1572282062,8
1572282065,8
1572282068,8
1572282071,8
1572282074,8
1572282077,8
1572282080,8
1572282083,8
1572282086,8
1572282089,8
1572282092,8
1572282095,8
1572282098,8
1572282101,8
1572282104,8
1572282107,8
1572282110,8
1572282113,8
1572282116,8
1572282119,8
1572282122,8
1572282125,8
1572282128,8
1572282131,8
1572282134,8
1572282137,8
1572282140,8
1572282143,8
1572282146,8
1572282149,8
1572282152,8
1572282155,8
1572282158,8
1572282161,8
1572282164,8
1572282167,8
1572282170,8
1572282173,8
1572282176,8
1572282179,8
1572282182,8
1572282185,8
1572282188,8
1572282191,8
1572282194,8
1572282197,8
1572282200,8
1572282203,8
1572282206,8
1572282209,8
1572282212,8
1572282215,8
1572282218,8
1572282221,8
1572282224,8
1572282227,8
1572282230,8
1572282233,8
1572282236,8
1572282239,8
1572282242,8
1572282245,8
1572282248,8
1572282251,8
1572282254,8
1572282257,8
1572282260,8
1572282263,8
1572282266,8
1572282269,8
1572282272,8
1572282275,8
1572282278,8
1572282281,8
1572282284,8
1572282287,8
1572282290,8
1572282293,8
1572282296,8
1572282299,8
1572282302,8
1572282305,8
1572282308,8
1572282311,8
1572282314,8
1572282317,8
1572282320,8
1572282323,8
1572282326,8
1572282329,8
1572282332,8
1572282335,8
1572282338,8
1572282341,8
1572282344,8
1572282347,8
1572282350,8
1572282353,8
1572282356,8
1572282359,8
1572282362,8
1572282365,8
1572282368,8
1572282371,8
1572282374,8
1572282377,8
1572282380,8
1572282383,8
1572282386,8
1572282389,8
1572282392,8
1572282395,8
1572282398,8
1572282401,8
1572282404,8
1572282407,8
1572282410,8
1572282413,8
1572282416,8
1572282419,8
1572282422,8
1572282425,8
1572282428,8
1572282431,8
1572282434,8
1572282437,8
1572282440,8
1572282443,8
1572282446,8
1572282449,8
1572282452,8
1572282455,8
1572282458,8
1572282461,8
1572282464,8
1572282467,8
1572282470,8
1572282473,8
1572282476,8
1572282479,8
1572282482,8
1572282485,8
1572282488,8
1572282491,8
1572282494,8
1572282497,8
1572282500,8
1572282503,8
1572282506,8
1572282509,8
1572282512,8
1572282515,8
1572282518,8
1572282521,8
1572282524,8
1572282527,8
1572282530,8
1572282533,8
1572282536,8
1572282539,8
1572282542,8
1572282545,8
1572282548,8
1572282551,8
1572282554,8
1572282557,8
1572282560,8
1572282563,8
1572282566,8
1572282569,8
1572282572,8
1572282575,8
1572282578,8
1572282581,8
1572282584,8
1572282587,8
1572282590,8
1572282593,8
1572282596,8
1572282599,8
1572282602,8
1572282605,8
1572282608,8
1572282611,8
1572282614,8
1572282617,8
1572282620,8
1572282623,8
1572282626,8
1572282629,8
1572282632,8
1572282635,8
1572282638,8
1572282641,8
1572282644,8
1572282647,8
1572282650,8
1572282653,8
1572282656,8
1572282659,8
1572282662,8
1572282665,8
1572282668,8
1572282671,8
1572282674,8
1572282677,8
1572282680,8
1572282683,8
1572282686,8
1572282689,8
1572282692,8
1572282695,8
1572282698,8
1572282701,8
1572282704,8
1572282707,8
1572282710,8
1572282713,8
1572282716,8
1572282719,8
1572282722,8
1572282725,8
1572282728,8
1572282731,8
1572282734,8
1572282737,8
1572282740,8
1572282743,8
1572282746,8
1572282749,8
1572282752,8
1572282755,8
1572282758,8
1572282761,8
1572282764,8
1572282767,8
1572282770,8
1572282773,8
1572282776,8
1572282779,8
1572282782,8
1572282785,8
1572282788,8
1572282791,8
1572282794,8
1572282797,8
1572282800,8
1572282803,8
1572282806,8
1572282809,8
1572282812,8
1572282815,8
1572282818,8
1572282821,8
1572282824,8
1572282827,8
1572282830,8
1572282833,8
1572282836,8
1572282839,8
1572282842,8
1572282845,8
1572282848,8
1572282851,8
1572282854,8
1572282857,8
1572282860,8
1572282863,8
1572282866,8
1572282869,8
1572282872,8
1572282875,8
1572282878,8
1572282881,8
1572282884,8
1572282887,8
1572282890,8
1572282893,8
1572282896,8
1572282899,8
1572282902,8
1572282905,8
1572282908,8
1572282911,8
1572282914,8
1572282917,8
1572282920,8
1572282923,8
1572282926,8
1572282929,8
1572282932,8
1572282935,8
1572282938,8
1572282941,8
1572282944,8
1572282947,8
1572282950,8
1572282953,8
1572282956,8
1572282959,8
1572282962,8
1572282965,8
1572282968,8
1572282971,8
1572282974,8
1572282977,8
1572282980,8
1572282983,8
1572282986,8
1572282989,8
1572282992,8
1572282995,8
1572282998,8
1572283001,8
1572283004,8
1572283007,8
1572283010,8
1572283013,8
1572283016,8
1572283019,8
1572283022,8
1572283025,8
1572283028,8
1572283031,8
1572283034,8
1572283037,8
1572283040,8
1572283043,8
1572283046,8
1572283049,8
1572283052,8
1572283055,8
1572283058,8
1572283061,8
1572283064,8
1572283067,8
1572283070,8
1572283073,8
1572283076,8
1572283079,8
1572283082,8
1572283085,8
1572283088,8
1572283091,8
1572283094,8
1572283097,8
1572283100,8
1572283103,8
1572283106,8
1572283109,8
1572283112,8
1572283115,8
1572283118,8
1572283121,8
1572283124,8
1572283127,8
1572283130,8
1572283133,8
1572283136,8
1572283139,8
1572283142,8
1572283145,8
1572283148,8
1572283151,8
1572283154,8
1572283157,8
1572283160,8
1572283163,8
1572283166,8
1572283169,8
1572283172,8
1572283175,8
1572283178,8
1572283181,8
1572283184,8
1572283187,8
1572283190,8
1572283193,8
1572283196,8
1572283199,8
1572283202,8
1572283205,8
1572283208,8
1572283211,8
1572283214,8
1572283217,8
1572283220,8
1572283223,8
1572283226,8
1572283229,8
1572283232,8
1572283235,8
1572283238,8
1572283241,8
1572283244,8
1572283247,8
1572283250,8
1572283253,8
1572283256,8
1572283259,8
1572283262,8
1572283265,8
1572283268,8
1572283271,8
1572283274,8
1572283277,8
1572283280,8
1572283283,8
1572283286,8
1572283289,8
1572283292,8
1572283295,8
1572283298,8
1572283301,8
1572283304,8
1572283307,8
1572283310,8
1572283313,8
1572283316,8
1572283319,8
1572283322,8
1572283325,8
1572283328,8
1572283331,8
1572283334,8
1572283337,8
1572283340,8
1572283343,8
1572283346,8
1572283349,8
1572283352,8
1572283355,8
1572283358,8
1572283361,8
1572283364,8
1572283367,8
1572283370,8
1572283373,8
1572283376,8
1572283379,8
1572283382,8
1572283385,8
1572283388,8
1572283391,8
1572283394,8
1572283397,8
1572283400,8
1572283403,8
1572283406,8
1572283409,8
1572283412,8
1572283415,8
1572283418,8
1572283421,8
1572283424,8
1572283427,8
1572283430,8
1572283433,8
1572283436,8
1572283439,8
1572283442,8
1572283445,8
1572283448,8
1572283451,8
1572283454,8
1572283457,8
1572283460,8
1572283463,8
1572283466,8
1572283469,8
1572283472,8
1572283475,8
1572283478,8
1572283481,8
1572283484,8
1572283487,8
1572283490,8
1572283493,8
1572283496,8
1572283499,8
1572283502,8
1572283505,8
1572283508,8
1572283511,8
1572283514,8
1572283517,8
1572283520,8
1572283523,8
1572283526,8
1572283529,8
1572283532,8
1572283535,8
1572283538,8
1572283541,8
1572283544,8
1572283547,8
1572283550,8
1572283553,8
1572283556,8
1572283559,8
1572283562,8
1572283565,8
1572283568,8
1572283571,8
1572283574,8
1572283577,8
1572283580,8
1572283583,8
1572283586,8
1572283589,8
1572283592,8
1572283595,8
1572283598,8
1572283601,8
1572283604,8
1572283607,8
1572283610,8
1572283613,8
1572283616,8
1572283619,8
1572283622,8
1572283625,8
1572283628,8
1572283631,8
1572283634,8
1572283637,8
1572283640,8
1572283643,8
1572283646,8
1572283649,8
1572283652,8
1572283655,8
1572283658,8
1572283661,8
1572283664,8
1572283667,8
1572283670,8
1572283673,8
1572283676,8
1572283679,8
1572283682,8
1572283685,8
1572283688,8
1572283691,8
1572283694,8
1572283697,8
1572283700,8
1572283703,8
1572283706,8
1572283709,8
1572283712,8
1572283715,8
1572283718,8
1572283721,8
1572283724,8
1572283727,8
1572283730,8
1572283733,8
1572283736,8
1572283739,8
1572283742,8
1572283745,8
1572283748,8
1572283751,8
1572283754,8
1572283757,8
1572283760,8
1572283763,8
1572283766,8
1572283769,8
1572283772,8
1572283775,8
1572283778,8
1572283781,8
1572283784,8
1572283787,8
1572283790,8
1572283793,8
1572283796,8
1572283799,8
1572283802,8
1572283805,8
1572283808,8
1572283811,8
1572283814,8
1572283817,8
1572283820,8
1572283823,8
1572283826,8
1572283829,8
1572283832,8
1572283835,8
1572283838,8
1572283841,8
1572283844,8
1572283847,8
1572283850,8
1572283853,8
1572283856,8
1572283859,8
1572283862,8
1572283865,8
1572283868,8
1572283871,8
1572283874,8
1572283877,8
1572283880,8
1572283883,8
1572283886,8
1572283889,8
1572283892,8
1572283895,8
1572283898,8
1572283901,8
1572283904,8
1572283907,8
1572283910,8
1572283913,8
1572283916,8
1572283919,8
1572283922,8
1572283925,8
1572283928,8
1572283931,8
1572283934,8
1572283937,8
1572283940,8
1572283943,8
1572283946,8
1572283949,8
1572283952,8
1572283955,8
1572283958,8
1572283961,8
1572283964,8
1572283967,8
1572283970,8
1572283973,8
1572283976,8
1572283979,8
1572283982,8
1572283985,8
1572283988,8
1572283991,8
1572283994,8
1572283997,8
1572284000,8
1572284003,8
1572284006,8
1572284009,8
1572284012,8
1572284015,8
1572284018,8
1572284021,8
1572284024,8
1572284027,8
1572284030,8
1572284033,8
1572284036,8
1572284039,8
1572284042,8
1572284045,8
1572284048,8
1572284051,8
1572284054,8
1572284057,8
1572284060,8
1572284063,8
1572284066,8
1572284069,8
1572284072,8
1572284075,8
1572284078,8
1572284081,8
1572284084,8
1572284087,8
1572284090,8
1572284093,8
1572284096,8
1572284099,8
1572284102,8
1572284105,8
1572284108,8
1572284111,8
1572284114,8
1572284117,8
1572284120,8
1572284123,8
1572284126,8
1572284129,8
1572284132,8
1572284135,8
1572284138,8
1572284141,8
1572284144,8
1572284147,8
1572284150,8
1572284153,8
1572284156,8
1572284159,8
1572284162,8
1572284165,8
1572284168,8
1572284171,8
1572284174,8
1572284177,8
1572284180,8
1572284183,8
1572284186,8
1572284189,8
1572284192,8
1572284195,8
1572284198,8
1572284201,8
1572284204,8
1572284207,8
1572284210,8
1572284213,8
1572284216,8
1572284219,8
1572284222,8
1572284225,8
1572284228,8
1572284231,8
1572284234,8
1572284237,8
1572284240,8
1572284243,8
1572284246,8
1572284249,8
1572284252,8
1572284255,8
1572284258,8
1572284261,8
1572284264,8
1572284267,8
1572284270,8
1572284273,8
