t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1572280576,8,0.072069,0.000000,0.000000,0.000000,events/second
1572280579,8,0.070173,0.000000,0.000000,0.000000,events/second
1572280582,8,0.068367,0.000000,0.000000,0.000000,events/second
1572280585,8,0.066673,0.000000,0.000000,0.000000,events/second
1572280588,8,0.065037,0.000000,0.000000,0.000000,events/second
1572280591,8,0.063493,0.000000,0.000000,0.000000,events/second
1572280594,8,0.062013,0.000000,0.000000,0.000000,events/second
1572280597,8,0.060614,0.000000,0.000000,0.000000,events/second
1572280600,8,0.059258,0.000000,0.000000,0.000000,events/second
1572280603,8,0.057971,0.000000,0.000000,0.000000,events/second
1572280606,8,0.056738,0.000000,0.000000,0.000000,events/second
1572280609,8,0.055549,0.000000,0.000000,0.000000,events/second
1572280612,8,0.054433,0.000000,0.000000,0.000000,events/second
1572280615,8,0.053333,0.000000,0.000000,0.000000,events/second
1572280618,8,0.052287,0.000000,0.000000,0.000000,events/second
1572280621,8,0.051282,0.000000,0.000000,0.000000,events/second
1572280624,8,0.050306,0.000000,0.000000,0.000000,events/second
1572280627,8,0.049384,0.000000,0.000000,0.000000,events/second
1572280630,8,0.048486,0.000000,0.000000,0.000000,events/second
1572280633,8,0.047620,0.000000,0.000000,0.000000,events/second
1572280636,8,0.046785,0.000000,0.000000,0.000000,events/second
1572280639,8,0.045976,0.000000,0.000000,0.000000,events/second
1572280642,8,0.045198,0.000000,0.000000,0.000000,events/second
1572280645,8,0.044447,0.000000,0.000000,0.000000,events/second
1572280648,8,0.043723,0.000000,0.000000,0.000000,events/second
1572280651,8,0.042999,0.000000,0.000000,0.000000,events/second
1572280654,8,0.042324,0.000000,0.000000,0.000000,events/second
1572280657,8,0.041666,0.000000,0.000000,0.000000,events/second
1572280660,8,0.041026,0.000000,0.000000,0.000000,events/second
1572280663,8,0.040405,0.000000,0.000000,0.000000,events/second
1572280666,8,0.039804,0.000000,0.000000,0.000000,events/second
1572280669,8,0.039216,0.000000,0.000000,0.000000,events/second
1572280672,8,0.038648,0.000000,0.000000,0.000000,events/second
1572280675,8,0.038096,0.000000,0.000000,0.000000,events/second
1572280678,8,0.037559,0.000000,0.000000,0.000000,events/second
1572280681,8,0.037037,0.000000,0.000000,0.000000,events/second
1572280684,8,0.036530,0.000000,0.000000,0.000000,events/second
1572280687,8,0.036038,0.000000,0.000000,0.000000,events/second
1572280690,8,0.035556,0.000000,0.000000,0.000000,events/second
1572280693,8,0.035087,0.000000,0.000000,0.000000,events/second
1572280696,8,0.034636,0.000000,0.000000,0.000000,events/second
1572280699,8,0.034193,0.000000,0.000000,0.000000,events/second
1572280702,8,0.033755,0.000000,0.000000,0.000000,events/second
1572280705,8,0.033335,0.000000,0.000000,0.000000,events/second
1572280708,8,0.032922,0.000000,0.000000,0.000000,events/second
1572280711,8,0.032521,0.000000,0.000000,0.000000,events/second
1572280714,8,0.032126,0.000000,0.000000,0.000000,events/second
1572280717,8,0.031746,0.000000,0.000000,0.000000,events/second
1572280720,8,0.031373,0.000000,0.000000,0.000000,events/second
1572280723,8,0.031008,0.000000,0.000000,0.000000,events/second
1572280726,8,0.030652,0.000000,0.000000,0.000000,events/second
1572280729,8,0.030304,0.000000,0.000000,0.000000,events/second
1572280732,8,0.029963,0.000000,0.000000,0.000000,events/second
1572280735,8,0.029633,0.000000,0.000000,0.000000,events/second
1572280738,8,0.029308,0.000000,0.000000,0.000000,events/second
1572280741,8,0.028985,0.000000,0.000000,0.000000,events/second
1572280744,8,0.028673,0.000000,0.000000,0.000000,events/second
1572280747,8,0.028371,0.000000,0.000000,0.000000,events/second
1572280750,8,0.028073,0.000000,0.000000,0.000000,events/second
1572280753,8,0.027779,0.000000,0.000000,0.000000,events/second
1572280756,8,0.027494,0.000000,0.000000,0.000000,events/second
1572280759,8,0.027210,0.000000,0.000000,0.000000,events/second
1572280762,8,0.026936,0.000000,0.000000,0.000000,events/second
1572280765,8,0.026669,0.000000,0.000000,0.000000,events/second
1572280768,8,0.026405,0.000000,0.000000,0.000000,events/second
1572280771,8,0.026146,0.000000,0.000000,0.000000,events/second
1572280774,8,0.025890,0.000000,0.000000,0.000000,events/second
1572280777,8,0.025641,0.000000,0.000000,0.000000,events/second
1572280780,8,0.025399,0.000000,0.000000,0.000000,events/second
1572280783,8,0.025158,0.000000,0.000000,0.000000,events/second
1572280786,8,0.024922,0.000000,0.000000,0.000000,events/second
1572280789,8,0.024692,0.000000,0.000000,0.000000,events/second
1572280792,8,0.024466,0.000000,0.000000,0.000000,events/second
1572280795,8,0.024245,0.000000,0.000000,0.000000,events/second
1572280798,8,0.024026,0.000000,0.000000,0.000000,events/second
1572280801,8,0.023810,0.000000,0.000000,0.000000,events/second
1572280804,8,0.023599,0.000000,0.000000,0.000000,events/second
1572280807,8,0.023389,0.000000,0.000000,0.000000,events/second
1572280810,8,0.023190,0.000000,0.000000,0.000000,events/second
1572280813,8,0.022989,0.000000,0.000000,0.000000,events/second
1572280816,8,0.022792,0.000000,0.000000,0.000000,events/second
1572280819,8,0.022600,0.000000,0.000000,0.000000,events/second
1572280822,8,0.022407,0.000000,0.000000,0.000000,events/second
1572280825,8,0.022222,0.000000,0.000000,0.000000,events/second
1572280828,8,0.022040,0.000000,0.000000,0.000000,events/second
1572280831,8,0.021857,0.000000,0.000000,0.000000,events/second
1572280834,8,0.021682,0.000000,0.000000,0.000000,events/second
1572280837,8,0.021505,0.000000,0.000000,0.000000,events/second
1572280840,8,0.021334,0.000000,0.000000,0.000000,events/second
1572280843,8,0.021164,0.000000,0.000000,0.000000,events/second
1572280846,8,0.020997,0.000000,0.000000,0.000000,events/second
1572280849,8,0.020834,0.000000,0.000000,0.000000,events/second
1572280852,8,0.020672,0.000000,0.000000,0.000000,events/second
1572280855,8,0.020513,0.000000,0.000000,0.000000,events/second
1572280858,8,0.020356,0.000000,0.000000,0.000000,events/second
1572280861,8,0.020202,0.000000,0.000000,0.000000,events/second
1572280864,8,0.020050,0.000000,0.000000,0.000000,events/second
1572280867,8,0.019901,0.000000,0.000000,0.000000,events/second
1572280870,8,0.019753,0.000000,0.000000,0.000000,events/second
1572280873,8,0.019608,0.000000,0.000000,0.000000,events/second
1572280876,8,0.019465,0.000000,0.000000,0.000000,events/second
1572280879,8,0.019322,0.000000,0.000000,0.000000,events/second
1572280882,8,0.019185,0.000000,0.000000,0.000000,events/second
1572280885,8,0.019047,0.000000,0.000000,0.000000,events/second
1572280888,8,0.018912,0.000000,0.000000,0.000000,events/second
1572280891,8,0.018779,0.000000,0.000000,0.000000,events/second
1572280894,8,0.018648,0.000000,0.000000,0.000000,events/second
1572280897,8,0.018519,0.000000,0.000000,0.000000,events/second
1572280900,8,0.018392,0.000000,0.000000,0.000000,events/second
1572280903,8,0.018266,0.000000,0.000000,0.000000,events/second
1572280906,8,0.018141,0.000000,0.000000,0.000000,events/second
1572280909,8,0.018018,0.000000,0.000000,0.000000,events/second
1572280912,8,0.017897,0.000000,0.000000,0.000000,events/second
1572280915,8,0.017778,0.000000,0.000000,0.000000,events/second
1572280918,8,0.017660,0.000000,0.000000,0.000000,events/second
1572280921,8,0.017544,0.000000,0.000000,0.000000,events/second
1572280924,8,0.017430,0.000000,0.000000,0.000000,events/second
1572280927,8,0.017316,0.000000,0.000000,0.000000,events/second
1572280930,8,0.017205,0.000000,0.000000,0.000000,events/second
1572280933,8,0.017094,0.000000,0.000000,0.000000,events/second
1572280936,8,0.016985,0.000000,0.000000,0.000000,events/second
1572280939,8,0.016878,0.000000,0.000000,0.000000,events/second
1572280942,8,0.016771,0.000000,0.000000,0.000000,events/second
1572280945,8,0.016667,0.000000,0.000000,0.000000,events/second
1572280948,8,0.016564,0.000000,0.000000,0.000000,events/second
1572280951,8,0.016462,0.000000,0.000000,0.000000,events/second
1572280954,8,0.016360,0.000000,0.000000,0.000000,events/second
1572280957,8,0.016260,0.000000,0.000000,0.000000,events/second
1572280960,8,0.016162,0.000000,0.000000,0.000000,events/second
1572280963,8,0.016064,0.000000,0.000000,0.000000,events/second
1572280966,8,0.015968,0.000000,0.000000,0.000000,events/second
1572280969,8,0.015872,0.000000,0.000000,0.000000,events/second
1572280972,8,0.015779,0.000000,0.000000,0.000000,events/second
1572280975,8,0.015685,0.000000,0.000000,0.000000,events/second
1572280978,8,0.015595,0.000000,0.000000,0.000000,events/second
1572280981,8,0.015504,0.000000,0.000000,0.000000,events/second
1572280984,8,0.015415,0.000000,0.000000,0.000000,events/second
1572280987,8,0.015327,0.000000,0.000000,0.000000,events/second
1572280990,8,0.015238,0.000000,0.000000,0.000000,events/second
1572280993,8,0.015152,0.000000,0.000000,0.000000,events/second
1572280996,8,0.015066,0.000000,0.000000,0.000000,events/second
1572280999,8,0.014981,0.000000,0.000000,0.000000,events/second
1572281002,8,0.014898,0.000000,0.000000,0.000000,events/second
1572281005,8,0.014815,0.000000,0.000000,0.000000,events/second
1572281008,8,0.014733,0.000000,0.000000,0.000000,events/second
1572281011,8,0.014652,0.000000,0.000000,0.000000,events/second
1572281014,8,0.014573,0.000000,0.000000,0.000000,events/second
1572281017,8,0.014493,0.000000,0.000000,0.000000,events/second
1572281020,8,0.014414,0.000000,0.000000,0.000000,events/second
1572281023,8,0.014337,0.000000,0.000000,0.000000,events/second
1572281026,8,0.014260,0.000000,0.000000,0.000000,events/second
1572281029,8,0.014185,0.000000,0.000000,0.000000,events/second
1572281032,8,0.014110,0.000000,0.000000,0.000000,events/second
1572281035,8,0.014035,0.000000,0.000000,0.000000,events/second
1572281038,8,0.013962,0.000000,0.000000,0.000000,events/second
1572281041,8,0.013889,0.000000,0.000000,0.000000,events/second
1572281044,8,0.013817,0.000000,0.000000,0.000000,events/second
1572281047,8,0.013746,0.000000,0.000000,0.000000,events/second
1572281050,8,0.013675,0.000000,0.000000,0.000000,events/second
1572281053,8,0.013606,0.000000,0.000000,0.000000,events/second
1572281056,8,0.013536,0.000000,0.000000,0.000000,events/second
1572281059,8,0.013468,0.000000,0.000000,0.000000,events/second
1572281062,8,0.013400,0.000000,0.000000,0.000000,events/second
1572281065,8,0.013334,0.000000,0.000000,0.000000,events/second
1572281068,8,0.013267,0.000000,0.000000,0.000000,events/second
1572281071,8,0.013202,0.000000,0.000000,0.000000,events/second
1572281074,8,0.013136,0.000000,0.000000,0.000000,events/second
1572281077,8,0.013072,0.000000,0.000000,0.000000,events/second
1572281080,8,0.013008,0.000000,0.000000,0.000000,events/second
1572281083,8,0.012945,0.000000,0.000000,0.000000,events/second
1572281086,8,0.012883,0.000000,0.000000,0.000000,events/second
1572281089,8,0.012820,0.000000,0.000000,0.000000,events/second
1572281092,8,0.012759,0.000000,0.000000,0.000000,events/second
1572281095,8,0.012699,0.000000,0.000000,0.000000,events/second
1572281098,8,0.012639,0.000000,0.000000,0.000000,events/second
1572281101,8,0.012579,0.000000,0.000000,0.000000,events/second
1572281104,8,0.012520,0.000000,0.000000,0.000000,events/second
1572281107,8,0.012461,0.000000,0.000000,0.000000,events/second
1572281110,8,0.012403,0.000000,0.000000,0.000000,events/second
1572281113,8,0.012346,0.000000,0.000000,0.000000,events/second
1572281116,8,0.012289,0.000000,0.000000,0.000000,events/second
1572281119,8,0.012232,0.000000,0.000000,0.000000,events/second
1572281122,8,0.012177,0.000000,0.000000,0.000000,events/second
1572281125,8,0.012122,0.000000,0.000000,0.000000,events/second
1572281128,8,0.012067,0.000000,0.000000,0.000000,events/second
1572281131,8,0.012012,0.000000,0.000000,0.000000,events/second
1572281134,8,0.011958,0.000000,0.000000,0.000000,events/second
1572281137,8,0.011905,0.000000,0.000000,0.000000,events/second
1572281140,8,0.011852,0.000000,0.000000,0.000000,events/second
1572281143,8,0.011799,0.000000,0.000000,0.000000,events/second
1572281146,8,0.011747,0.000000,0.000000,0.000000,events/second
1572281149,8,0.011696,0.000000,0.000000,0.000000,events/second
1572281152,8,0.011645,0.000000,0.000000,0.000000,events/second
1572281155,8,0.011594,0.000000,0.000000,0.000000,events/second
1572281158,8,0.011544,0.000000,0.000000,0.000000,events/second
1572281161,8,0.011495,0.000000,0.000000,0.000000,events/second
1572281164,8,0.011445,0.000000,0.000000,0.000000,events/second
1572281167,8,0.011396,0.000000,0.000000,0.000000,events/second
1572281170,8,0.011348,0.000000,0.000000,0.000000,events/second
1572281173,8,0.011300,0.000000,0.000000,0.000000,events/second
1572281176,8,0.011252,0.000000,0.000000,0.000000,events/second
1572281179,8,0.011205,0.000000,0.000000,0.000000,events/second
1572281182,8,0.011158,0.000000,0.000000,0.000000,events/second
1572281185,8,0.011111,0.000000,0.000000,0.000000,events/second
1572281188,8,0.011065,0.000000,0.000000,0.000000,events/second
1572281191,8,0.011019,0.000000,0.000000,0.000000,events/second
1572281194,8,0.010974,0.000000,0.000000,0.000000,events/second
1572281197,8,0.010929,0.000000,0.000000,0.000000,events/second
1572281200,8,0.010884,0.000000,0.000000,0.000000,events/second
1572281203,8,0.010840,0.000000,0.000000,0.000000,events/second
1572281206,8,0.010796,0.000000,0.000000,0.000000,events/second
1572281209,8,0.010753,0.000000,0.000000,0.000000,events/second
1572281212,8,0.010710,0.000000,0.000000,0.000000,events/second
1572281215,8,0.010667,0.000000,0.000000,0.000000,events/second
1572281218,8,0.010624,0.000000,0.000000,0.000000,events/second
1572281221,8,0.010582,0.000000,0.000000,0.000000,events/second
1572281224,8,0.010541,0.000000,0.000000,0.000000,events/second
1572281227,8,0.010499,0.000000,0.000000,0.000000,events/second
1572281230,8,0.010457,0.000000,0.000000,0.000000,events/second
1572281233,8,0.010416,0.000000,0.000000,0.000000,events/second
1572281236,8,0.010376,0.000000,0.000000,0.000000,events/second
1572281239,8,0.010336,0.000000,0.000000,0.000000,events/second
1572281242,8,0.010296,0.000000,0.000000,0.000000,events/second
1572281245,8,0.010256,0.000000,0.000000,0.000000,events/second
1572281248,8,0.010217,0.000000,0.000000,0.000000,events/second
1572281251,8,0.010178,0.000000,0.000000,0.000000,events/second
1572281254,8,0.010139,0.000000,0.000000,0.000000,events/second
1572281257,8,0.010101,0.000000,0.000000,0.000000,events/second
1572281260,8,0.010063,0.000000,0.000000,0.000000,events/second
1572281263,8,0.010025,0.000000,0.000000,0.000000,events/second
1572281266,8,0.009988,0.000000,0.000000,0.000000,events/second
1572281269,8,0.009950,0.000000,0.000000,0.000000,events/second
1572281272,8,0.009913,0.000000,0.000000,0.000000,events/second
1572281275,8,0.009877,0.000000,0.000000,0.000000,events/second
1572281278,8,0.009840,0.000000,0.000000,0.000000,events/second
1572281281,8,0.009804,0.000000,0.000000,0.000000,events/second
1572281284,8,0.009768,0.000000,0.000000,0.000000,events/second
1572281287,8,0.009732,0.000000,0.000000,0.000000,events/second
1572281290,8,0.009697,0.000000,0.000000,0.000000,events/second
1572281293,8,0.009662,0.000000,0.000000,0.000000,events/second
1572281296,8,0.009627,0.000000,0.000000,0.000000,events/second
1572281299,8,0.009592,0.000000,0.000000,0.000000,events/second
1572281302,8,0.009558,0.000000,0.000000,0.000000,events/second
1572281305,8,0.009524,0.000000,0.000000,0.000000,events/second
1572281308,8,0.009490,0.000000,0.000000,0.000000,events/second
1572281311,8,0.009456,0.000000,0.000000,0.000000,events/second
1572281314,8,0.009423,0.000000,0.000000,0.000000,events/second
1572281317,8,0.009390,0.000000,0.000000,0.000000,events/second
1572281320,8,0.009357,0.000000,0.000000,0.000000,events/second
1572281323,8,0.009324,0.000000,0.000000,0.000000,events/second
1572281326,8,0.009292,0.000000,0.000000,0.000000,events/second
1572281329,8,0.009259,0.000000,0.000000,0.000000,events/second
1572281332,8,0.009227,0.000000,0.000000,0.000000,events/second
1572281335,8,0.009195,0.000000,0.000000,0.000000,events/second
1572281338,8,0.009164,0.000000,0.000000,0.000000,events/second
1572281341,8,0.009132,0.000000,0.000000,0.000000,events/second
1572281344,8,0.009101,0.000000,0.000000,0.000000,events/second
1572281347,8,0.009070,0.000000,0.000000,0.000000,events/second
1572281350,8,0.009040,0.000000,0.000000,0.000000,events/second
1572281353,8,0.009009,0.000000,0.000000,0.000000,events/second
1572281356,8,0.008979,0.000000,0.000000,0.000000,events/second
1572281359,8,0.008949,0.000000,0.000000,0.000000,events/second
1572281362,8,0.008919,0.000000,0.000000,0.000000,events/second
t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1572281381,0,0.000000,0.000000,0.000000,0.000000,events/second
1572281384,0,0.000000,0.000000,0.000000,0.000000,events/second
1572281387,7,0.780953,0.000000,0.000000,0.000000,events/second
1572281390,7,0.582373,0.000000,0.000000,0.000000,events/second
1572281393,7,0.466901,0.000000,0.000000,0.000000,events/second
1572281396,7,0.388996,0.000000,0.000000,0.000000,events/second
1572281399,7,0.333217,0.000000,0.000000,0.000000,events/second
1572281402,7,0.291825,0.000000,0.000000,0.000000,events/second
1572281405,7,0.258785,0.000000,0.000000,0.000000,events/second
1572281408,7,0.233499,0.000000,0.000000,0.000000,events/second
1572281411,7,0.212205,0.000000,0.000000,0.000000,events/second
1572281414,7,0.194514,0.000000,0.000000,0.000000,events/second
1572281417,7,0.179571,0.000000,0.000000,0.000000,events/second
1572281420,7,0.166654,0.000000,0.000000,0.000000,events/second
1572281423,7,0.155595,0.000000,0.000000,0.000000,events/second
1572281426,7,0.145862,0.000000,0.000000,0.000000,events/second
1572281429,7,0.137247,0.000000,0.000000,0.000000,events/second
1572281432,7,0.129659,0.000000,0.000000,0.000000,events/second
1572281435,7,0.122807,0.000000,0.000000,0.000000,events/second
1572281438,7,0.116689,0.000000,0.000000,0.000000,events/second
1572281441,7,0.111124,0.000000,0.000000,0.000000,events/second
1572281444,7,0.106080,0.000000,0.000000,0.000000,events/second
1572281447,7,0.101476,0.000000,0.000000,0.000000,events/second
1572281450,7,0.097244,0.000000,0.000000,0.000000,events/second
1572281453,7,0.093354,0.000000,0.000000,0.000000,events/second
1572281456,7,0.089761,0.000000,0.000000,0.000000,events/second
1572281459,7,0.086414,0.000000,0.000000,0.000000,events/second
1572281462,7,0.083334,0.000000,0.000000,0.000000,events/second
1572281465,7,0.080492,0.000000,0.000000,0.000000,events/second
1572281468,7,0.077794,0.000000,0.000000,0.000000,events/second
1572281471,7,0.075280,0.000000,0.000000,0.000000,events/second
1572281474,7,0.072926,0.000000,0.000000,0.000000,events/second
1572281477,7,0.070724,0.000000,0.000000,0.000000,events/second
1572281480,7,0.068637,0.000000,0.000000,0.000000,events/second
1572281483,7,0.066677,0.000000,0.000000,0.000000,events/second
1572281486,7,0.064825,0.000000,0.000000,0.000000,events/second
1572281489,7,0.063065,0.000000,0.000000,0.000000,events/second
1572281492,7,0.061413,0.000000,0.000000,0.000000,events/second
1572281495,7,0.059831,0.000000,0.000000,0.000000,events/second
1572281498,7,0.058350,0.000000,0.000000,0.000000,events/second
1572281501,7,0.056930,0.000000,0.000000,0.000000,events/second
1572281504,7,0.055561,0.000000,0.000000,0.000000,events/second
1572281507,7,0.054268,0.000000,0.000000,0.000000,events/second
1572281510,7,0.053038,0.000000,0.000000,0.000000,events/second
1572281513,7,0.051855,0.000000,0.000000,0.000000,events/second
1572281516,7,0.050729,0.000000,0.000000,0.000000,events/second
1572281519,7,0.049647,0.000000,0.000000,0.000000,events/second
1572281522,7,0.048618,0.000000,0.000000,0.000000,events/second
1572281525,7,0.047626,0.000000,0.000000,0.000000,events/second
1572281528,7,0.046671,0.000000,0.000000,0.000000,events/second
1572281531,7,0.045756,0.000000,0.000000,0.000000,events/second
1572281534,7,0.044878,0.000000,0.000000,0.000000,events/second
1572281537,7,0.044030,0.000000,0.000000,0.000000,events/second
1572281540,7,0.043212,0.000000,0.000000,0.000000,events/second
1572281543,7,0.042426,0.000000,0.000000,0.000000,events/second
1572281546,7,0.041677,0.000000,0.000000,0.000000,events/second
1572281549,7,0.040938,0.000000,0.000000,0.000000,events/second
1572281552,7,0.040232,0.000000,0.000000,0.000000,events/second
1572281555,7,0.039549,0.000000,0.000000,0.000000,events/second
1572281558,7,0.038893,0.000000,0.000000,0.000000,events/second
1572281561,7,0.038260,0.000000,0.000000,0.000000,events/second
1572281564,7,0.037644,0.000000,0.000000,0.000000,events/second
1572281567,7,0.037045,0.000000,0.000000,0.000000,events/second
1572281570,7,0.036459,0.000000,0.000000,0.000000,events/second
1572281573,7,0.035894,0.000000,0.000000,0.000000,events/second
1572281576,7,0.035354,0.000000,0.000000,0.000000,events/second
1572281579,7,0.034827,0.000000,0.000000,0.000000,events/second
1572281582,7,0.034315,0.000000,0.000000,0.000000,events/second
1572281585,7,0.033819,0.000000,0.000000,0.000000,events/second
1572281588,7,0.033336,0.000000,0.000000,0.000000,events/second
1572281591,7,0.032865,0.000000,0.000000,0.000000,events/second
1572281594,7,0.032410,0.000000,0.000000,0.000000,events/second
1572281597,7,0.031970,0.000000,0.000000,0.000000,events/second
1572281600,7,0.031537,0.000000,0.000000,0.000000,events/second
1572281603,7,0.031116,0.000000,0.000000,0.000000,events/second
1572281606,7,0.030705,0.000000,0.000000,0.000000,events/second
1572281609,7,0.030306,0.000000,0.000000,0.000000,events/second
1572281612,7,0.029917,0.000000,0.000000,0.000000,events/second
1572281615,7,0.029536,0.000000,0.000000,0.000000,events/second
1572281618,7,0.029168,0.000000,0.000000,0.000000,events/second
1572281621,7,0.028810,0.000000,0.000000,0.000000,events/second
1572281624,7,0.028458,0.000000,0.000000,0.000000,events/second
1572281627,7,0.028114,0.000000,0.000000,0.000000,events/second
1572281630,7,0.027780,0.000000,0.000000,0.000000,events/second
1572281633,7,0.027452,0.000000,0.000000,0.000000,events/second
1572281636,7,0.027136,0.000000,0.000000,0.000000,events/second
1572281639,7,0.026820,0.000000,0.000000,0.000000,events/second
1572281642,7,0.026517,0.000000,0.000000,0.000000,events/second
1572281645,7,0.026220,0.000000,0.000000,0.000000,events/second
1572281648,7,0.025927,0.000000,0.000000,0.000000,events/second
1572281651,7,0.025642,0.000000,0.000000,0.000000,events/second
1572281654,7,0.025363,0.000000,0.000000,0.000000,events/second
1572281657,7,0.025090,0.000000,0.000000,0.000000,events/second
1572281660,7,0.024824,0.000000,0.000000,0.000000,events/second
1572281663,7,0.024565,0.000000,0.000000,0.000000,events/second
1572281666,7,0.024309,0.000000,0.000000,0.000000,events/second
1572281669,7,0.024056,0.000000,0.000000,0.000000,events/second
1572281672,7,0.023811,0.000000,0.000000,0.000000,events/second
1572281675,7,0.023573,0.000000,0.000000,0.000000,events/second
1572281678,7,0.023334,0.000000,0.000000,0.000000,events/second
1572281681,7,0.023104,0.000000,0.000000,0.000000,events/second
1572281684,7,0.022877,0.000000,0.000000,0.000000,events/second
1572281687,7,0.022657,0.000000,0.000000,0.000000,events/second
1572281690,7,0.022438,0.000000,0.000000,0.000000,events/second
1572281693,7,0.022222,0.000000,0.000000,0.000000,events/second
1572281696,7,0.022014,0.000000,0.000000,0.000000,events/second
1572281699,7,0.021808,0.000000,0.000000,0.000000,events/second
1572281702,7,0.021606,0.000000,0.000000,0.000000,events/second
1572281705,7,0.021409,0.000000,0.000000,0.000000,events/second
1572281708,7,0.021213,0.000000,0.000000,0.000000,events/second
1572281711,7,0.021022,0.000000,0.000000,0.000000,events/second
1572281714,7,0.020835,0.000000,0.000000,0.000000,events/second
1572281717,7,0.020650,0.000000,0.000000,0.000000,events/second
1572281720,7,0.020469,0.000000,0.000000,0.000000,events/second
1572281723,7,0.020291,0.000000,0.000000,0.000000,events/second
1572281726,7,0.020116,0.000000,0.000000,0.000000,events/second
1572281729,7,0.019944,0.000000,0.000000,0.000000,events/second
1572281732,7,0.019775,0.000000,0.000000,0.000000,events/second
1572281735,7,0.019607,0.000000,0.000000,0.000000,events/second
1572281738,7,0.019446,0.000000,0.000000,0.000000,events/second
1572281741,7,0.019284,0.000000,0.000000,0.000000,events/second
1572281744,7,0.019127,0.000000,0.000000,0.000000,events/second
1572281747,7,0.018971,0.000000,0.000000,0.000000,events/second
1572281750,7,0.018817,0.000000,0.000000,0.000000,events/second
1572281753,7,0.018667,0.000000,0.000000,0.000000,events/second
1572281756,7,0.018519,0.000000,0.000000,0.000000,events/second
1572281759,7,0.018373,0.000000,0.000000,0.000000,events/second
1572281762,7,0.018229,0.000000,0.000000,0.000000,events/second
1572281765,7,0.018088,0.000000,0.000000,0.000000,events/second
1572281768,7,0.017949,0.000000,0.000000,0.000000,events/second
1572281771,7,0.017813,0.000000,0.000000,0.000000,events/second
1572281774,7,0.017677,0.000000,0.000000,0.000000,events/second
1572281777,7,0.017544,0.000000,0.000000,0.000000,events/second
1572281780,7,0.017415,0.000000,0.000000,0.000000,events/second
1572281783,7,0.017284,0.000000,0.000000,0.000000,events/second
1572281786,7,0.017158,0.000000,0.000000,0.000000,events/second
1572281789,7,0.017032,0.000000,0.000000,0.000000,events/second
1572281792,7,0.016910,0.000000,0.000000,0.000000,events/second
1572281795,7,0.016788,0.000000,0.000000,0.000000,events/second
1572281798,7,0.016667,0.000000,0.000000,0.000000,events/second
1572281801,7,0.016549,0.000000,0.000000,0.000000,events/second
1572281804,7,0.016432,0.000000,0.000000,0.000000,events/second
1572281807,7,0.016319,0.000000,0.000000,0.000000,events/second
1572281810,7,0.016205,0.000000,0.000000,0.000000,events/second
1572281813,7,0.016092,0.000000,0.000000,0.000000,events/second
1572281816,7,0.015982,0.000000,0.000000,0.000000,events/second
1572281819,7,0.015873,0.000000,0.000000,0.000000,events/second
1572281822,7,0.015766,0.000000,0.000000,0.000000,events/second
1572281825,7,0.015661,0.000000,0.000000,0.000000,events/second
