t,value
1572281852,51
1572281855,50
1572281858,50
1572281861,50
1572281864,52
1572281867,52
1572281870,52
1572281873,52
1572281876,52
1572281879,51
1572281882,51
1572281885,51
1572281888,51
1572281891,51
1572281894,52
1572281897,52
1572281900,52
1572281903,52
1572281906,52
1572281909,51
1572281912,51
1572281915,50
1572281918,52
1572281921,52
1572281924,52
1572281927,51
1572281930,52
1572281933,52
1572281936,52
1572281939,52
1572281942,52
1572281945,51
1572281948,51
1572281951,51
1572281954,50
1572281957,50
1572281960,50
1572281963,50
1572281966,51
1572281969,51
1572281972,51
1572281975,50
1572281978,50
1572281981,52
1572281984,50
1572281987,51
1572281990,51
1572281993,51
1572281996,52
1572281999,52
1572282002,52
1572282005,50
1572282008,51
1572282011,52
1572282014,52
1572282017,51
1572282020,50
1572282023,50
1572282026,52
1572282029,52
1572282032,52
1572282035,51
1572282038,51
1572282041,51
1572282044,51
1572282047,53
1572282050,54
1572282053,54
1572282056,54
1572282059,54
1572282062,54
1572282065,53
1572282068,52
1572282071,52
1572282074,51
1572282077,51
1572282080,50
1572282083,50
1572282086,51
1572282089,51
1572282092,51
1572282095,50
1572282098,50
1572282101,50
1572282104,50
1572282107,51
1572282110,51
1572282113,51
1572282116,50
1572282119,50
1572282122,50
1572282125,50
1572282128,51
1572282131,51
1572282134,52
1572282137,52
1572282140,50
1572282143,50
1572282146,51
1572282149,51
1572282152,51
1572282155,50
1572282158,50
1572282161,50
1572282164,50
1572282167,51
1572282170,52
1572282173,52
1572282176,51
1572282179,51
1572282182,50
1572282185,50
1572282188,52
1572282191,52
1572282194,52
1572282197,51
1572282200,51
1572282203,50
1572282206,51
1572282209,51
1572282212,51
1572282215,50
1572282218,50
1572282221,50
1572282224,50
1572282227,51
1572282230,51
1572282233,51
1572282236,50
1572282239,52
1572282242,52
1572282245,50
1572282248,53
1572282251,54
1572282254,54
1572282257,54
1572282260,54
1572282263,54
1572282266,52
1572282269,52
1572282272,51
1572282275,51
1572282278,51
1572282281,50
1572282284,50
1572282287,51
1572282290,51
1572282293,51
1572282296,50
1572282299,50
1572282302,50
1572282305,50
1572282308,51
1572282311,51
1572282314,50
1572282317,51
1572282320,52
1572282323,52
1572282326,52
1572282329,52
1572282332,52
1572282335,52
1572282338,52
1572282341,52
1572282344,52
1572282347,54
1572282350,53
1572282353,52
1572282356,52
1572282359,52
1572282362,52
1572282365,52
1572282368,52
1572282371,52
1572282374,52
1572282377,51
1572282380,52
1572282383,52
1572282386,52
1572282389,52
1572282392,52
1572282395,52
1572282398,52
1572282401,51
1572282404,51
1572282407,51
1572282410,51
1572282413,52
1572282416,52
1572282419,52
1572282422,51
1572282425,52
1572282428,52
1572282431,52
1572282434,52
1572282437,52
1572282440,51
1572282443,50
1572282446,51
1572282449,51
1572282452,51
1572282455,50
1572282458,50
1572282461,50
1572282464,50
1572282467,51
1572282470,51
1572282473,51
1572282476,50
1572282479,50
