t,value
1572285386,759
1572285389,759
1572285392,759
1572285395,759
1572285398,759
1572285401,759
1572285404,759
1572285407,759
1572285410,759
1572285413,759
1572285416,759
1572285419,759
1572285422,759
1572285425,759
1572285428,759
1572285431,759
1572285434,759
1572285437,759
1572285440,759
1572285443,759
1572285446,759
1572285449,759
1572285452,759
1572285455,759
1572285458,759
1572285461,759
1572285464,759
1572285467,759
1572285470,759
1572285473,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293136,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293137,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293138,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293139,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293140,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293141,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293142,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293143,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293144,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293145,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
1572293146,759
